172.20.151.127 - - [18/Nov/2016:12:03:46 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3288
172.20.151.127 - - [18/Nov/2016:12:03:46 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:03:46 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:04:41 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3287
172.20.151.127 - - [18/Nov/2016:12:04:42 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:04:42 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:06:54 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3287
172.20.151.127 - - [18/Nov/2016:12:06:54 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:06:54 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:10:46 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3391
172.20.151.127 - - [18/Nov/2016:12:10:46 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:13:09 -0500] "GET /avienMigration/temp.html HTTP/1.1" 200 3448
172.20.151.127 - - [18/Nov/2016:12:13:09 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:13:09 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:17:57 -0500] "GET /avienMigration HTTP/1.1" 302 -
172.20.151.127 - - [18/Nov/2016:12:17:57 -0500] "GET /avienMigration/ HTTP/1.1" 200 26291
172.20.151.127 - - [18/Nov/2016:12:17:57 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 200 3448
172.20.151.127 - - [18/Nov/2016:12:17:58 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:20:32 -0500] "GET /avienMigration/ HTTP/1.1" 200 30067
172.20.151.127 - - [18/Nov/2016:12:20:32 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:20:32 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:20:32 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:21:21 -0500] "GET /avienMigration/ HTTP/1.1" 304 -
